date,city,state,store_id,product_id,base_price,promotional_discount,promotion_type,final_price
01-12-2023,Coimbatore,Tamil Nadu,COI_01,P004,109.8,16.47,Buy One Get One Free,93.33
01-12-2023,Coimbatore,Tamil Nadu,COI_02,P004,109.3,16.39,Buy One Get One Free,92.91
01-12-2023,Coimbatore,Tamil Nadu,COI_03,P004,109.41,10.94,Buy One Get One Free,98.47
01-12-2023,Coimbatore,Tamil Nadu,COI_04,P004,115.76,5.79,None,109.97
01-12-2023,Coimbatore,Tamil Nadu,COI_05,P004,112.98,11.3,None,101.68
01-01-2023,Indore,Madhya Pradesh,IND_01,P004,83.08,4.15,None,78.93
01-01-2023,Indore,Madhya Pradesh,IND_02,P004,83.13,12.47,Buy One Get One Free,70.66
01-01-2023,Indore,Madhya Pradesh,IND_03,P004,86.93,0,None,86.93
01-01-2023,Indore,Madhya Pradesh,IND_04,P004,83.01,8.3,Percentage Discount,74.71
01-01-2023,Indore,Madhya Pradesh,IND_05,P004,87.64,13.15,Buy One Get One Free,74.49
01-02-2023,Indore,Madhya Pradesh,IND_01,P004,88.06,4.4,None,83.66
01-02-2023,Indore,Madhya Pradesh,IND_02,P004,87.86,8.79,Percentage Discount,79.07
01-02-2023,Indore,Madhya Pradesh,IND_03,P004,85.2,8.52,Buy One Get One Free,76.68
01-02-2023,Indore,Madhya Pradesh,IND_04,P004,85.25,12.79,Buy One Get One Free,72.46
01-02-2023,Indore,Madhya Pradesh,IND_05,P004,88.6,8.86,Percentage Discount,79.74
01-03-2023,Indore,Madhya Pradesh,IND_01,P004,91.26,0,None,91.26
01-03-2023,Indore,Madhya Pradesh,IND_02,P004,89.69,0,None,89.69
01-03-2023,Indore,Madhya Pradesh,IND_03,P004,86.79,8.68,None,78.11
01-03-2023,Indore,Madhya Pradesh,IND_04,P004,89.49,4.47,Buy One Get One Free,85.02
01-03-2023,Indore,Madhya Pradesh,IND_05,P004,87.86,0,None,87.86
01-04-2023,Indore,Madhya Pradesh,IND_01,P004,83.91,4.2,Buy One Get One Free,79.71
01-04-2023,Indore,Madhya Pradesh,IND_02,P004,82.98,8.3,None,74.68
01-04-2023,Indore,Madhya Pradesh,IND_03,P004,86.51,12.98,Buy One Get One Free,73.53
01-04-2023,Indore,Madhya Pradesh,IND_04,P004,85.04,4.25,Buy One Get One Free,80.79
01-04-2023,Indore,Madhya Pradesh,IND_05,P004,90.79,9.08,Percentage Discount,81.71
01-05-2023,Indore,Madhya Pradesh,IND_01,P004,90.81,0,None,90.81
01-05-2023,Indore,Madhya Pradesh,IND_02,P004,91.02,9.1,None,81.92
01-05-2023,Indore,Madhya Pradesh,IND_03,P004,86.19,12.93,Percentage Discount,73.26
01-05-2023,Indore,Madhya Pradesh,IND_04,P004,87.77,4.39,Percentage Discount,83.38
01-05-2023,Indore,Madhya Pradesh,IND_05,P004,88.07,4.4,Buy One Get One Free,83.67
01-06-2023,Indore,Madhya Pradesh,IND_01,P004,83.5,4.17,Percentage Discount,79.33
01-06-2023,Indore,Madhya Pradesh,IND_02,P004,86.92,8.69,Percentage Discount,78.23
01-06-2023,Indore,Madhya Pradesh,IND_03,P004,90.03,9,Percentage Discount,81.03
01-06-2023,Indore,Madhya Pradesh,IND_04,P004,87.38,8.74,Percentage Discount,78.64
01-06-2023,Indore,Madhya Pradesh,IND_05,P004,90.13,13.52,Buy One Get One Free,76.61
01-07-2023,Indore,Madhya Pradesh,IND_01,P004,83.82,12.57,Buy One Get One Free,71.25
01-07-2023,Indore,Madhya Pradesh,IND_02,P004,85.06,8.51,None,76.55
01-07-2023,Indore,Madhya Pradesh,IND_03,P004,83.99,0,None,83.99
01-07-2023,Indore,Madhya Pradesh,IND_04,P004,86.91,4.35,Buy One Get One Free,82.56
01-07-2023,Indore,Madhya Pradesh,IND_05,P004,83.11,8.31,Percentage Discount,74.8
01-08-2023,Indore,Madhya Pradesh,IND_01,P004,91.32,4.57,Buy One Get One Free,86.75
01-08-2023,Indore,Madhya Pradesh,IND_02,P004,85.65,12.85,Buy One Get One Free,72.8
01-08-2023,Indore,Madhya Pradesh,IND_03,P004,89.72,0,None,89.72
01-08-2023,Indore,Madhya Pradesh,IND_04,P004,88.33,4.42,None,83.91
01-08-2023,Indore,Madhya Pradesh,IND_05,P004,88.79,4.44,None,84.35
01-09-2023,Indore,Madhya Pradesh,IND_01,P004,86.37,8.64,None,77.73
01-09-2023,Indore,Madhya Pradesh,IND_02,P004,90.62,9.06,Buy One Get One Free,81.56
01-09-2023,Indore,Madhya Pradesh,IND_03,P004,83.43,0,None,83.43
01-09-2023,Indore,Madhya Pradesh,IND_04,P004,90.9,13.63,None,77.27
01-09-2023,Indore,Madhya Pradesh,IND_05,P004,88.19,8.82,Percentage Discount,79.37
01-10-2023,Indore,Madhya Pradesh,IND_01,P004,83.72,12.56,Buy One Get One Free,71.16
01-10-2023,Indore,Madhya Pradesh,IND_02,P004,91.47,9.15,None,82.32
01-10-2023,Indore,Madhya Pradesh,IND_03,P004,90.65,0,None,90.65
01-10-2023,Indore,Madhya Pradesh,IND_04,P004,85.69,8.57,None,77.12
01-10-2023,Indore,Madhya Pradesh,IND_05,P004,91.04,0,None,91.04
01-11-2023,Indore,Madhya Pradesh,IND_01,P004,87.89,8.79,None,79.1
01-11-2023,Indore,Madhya Pradesh,IND_02,P004,82.88,12.43,Percentage Discount,70.45
01-11-2023,Indore,Madhya Pradesh,IND_03,P004,89.9,13.49,None,76.41
01-11-2023,Indore,Madhya Pradesh,IND_04,P004,83.06,4.15,Percentage Discount,78.91
01-11-2023,Indore,Madhya Pradesh,IND_05,P004,87.47,0,None,87.47
01-12-2023,Indore,Madhya Pradesh,IND_01,P004,88.82,0,None,88.82
01-12-2023,Indore,Madhya Pradesh,IND_02,P004,91.46,0,None,91.46
01-12-2023,Indore,Madhya Pradesh,IND_03,P004,89.74,0,None,89.74
01-12-2023,Indore,Madhya Pradesh,IND_04,P004,84.72,4.24,None,80.48
01-12-2023,Indore,Madhya Pradesh,IND_05,P004,89.78,13.47,Percentage Discount,76.31
01-01-2023,Bhubaneswar,Odisha,BHU_01,P004,114.65,11.47,Percentage Discount,103.18
01-01-2023,Bhubaneswar,Odisha,BHU_02,P004,118.35,17.75,Percentage Discount,100.6
01-01-2023,Bhubaneswar,Odisha,BHU_03,P004,115.28,11.53,Percentage Discount,103.75
01-01-2023,Bhubaneswar,Odisha,BHU_04,P004,113.72,5.69,Buy One Get One Free,108.03
01-01-2023,Bhubaneswar,Odisha,BHU_05,P004,115.96,5.8,Percentage Discount,110.16
01-02-2023,Bhubaneswar,Odisha,BHU_01,P004,114.75,5.74,None,109.01
01-02-2023,Bhubaneswar,Odisha,BHU_02,P004,119.99,0,None,119.99
01-02-2023,Bhubaneswar,Odisha,BHU_03,P004,117.26,17.59,Buy One Get One Free,99.67
01-02-2023,Bhubaneswar,Odisha,BHU_04,P004,112.67,5.63,Buy One Get One Free,107.04
01-02-2023,Bhubaneswar,Odisha,BHU_05,P004,112.7,0,None,112.7
01-03-2023,Bhubaneswar,Odisha,BHU_01,P004,119.51,17.93,Buy One Get One Free,101.58
01-03-2023,Bhubaneswar,Odisha,BHU_02,P004,118.65,17.8,None,100.85
01-03-2023,Bhubaneswar,Odisha,BHU_03,P004,118.84,5.94,None,112.9
01-03-2023,Bhubaneswar,Odisha,BHU_04,P004,120.44,18.07,Buy One Get One Free,102.37
01-03-2023,Bhubaneswar,Odisha,BHU_05,P004,114.95,5.75,None,109.2
01-04-2023,Bhubaneswar,Odisha,BHU_01,P004,117.74,17.66,Buy One Get One Free,100.08
01-04-2023,Bhubaneswar,Odisha,BHU_02,P004,114.6,0,None,114.6
01-04-2023,Bhubaneswar,Odisha,BHU_03,P004,118.56,5.93,Buy One Get One Free,112.63
01-04-2023,Bhubaneswar,Odisha,BHU_04,P004,116.11,11.61,Buy One Get One Free,104.5
01-04-2023,Bhubaneswar,Odisha,BHU_05,P004,114.4,5.72,None,108.68
01-05-2023,Bhubaneswar,Odisha,BHU_01,P004,121.19,0,None,121.19
01-05-2023,Bhubaneswar,Odisha,BHU_02,P004,114.75,11.48,None,103.27
01-05-2023,Bhubaneswar,Odisha,BHU_03,P004,119.7,11.97,Percentage Discount,107.73
01-05-2023,Bhubaneswar,Odisha,BHU_04,P004,117.5,5.88,Buy One Get One Free,111.62
01-05-2023,Bhubaneswar,Odisha,BHU_05,P004,116.46,0,None,116.46
01-06-2023,Bhubaneswar,Odisha,BHU_01,P004,122.02,12.2,None,109.82
01-06-2023,Bhubaneswar,Odisha,BHU_02,P004,117.05,17.56,Percentage Discount,99.49
01-06-2023,Bhubaneswar,Odisha,BHU_03,P004,116.21,5.81,None,110.4
01-06-2023,Bhubaneswar,Odisha,BHU_04,P004,121.6,0,None,121.6
01-06-2023,Bhubaneswar,Odisha,BHU_05,P004,120.44,0,None,120.44
01-07-2023,Bhubaneswar,Odisha,BHU_01,P004,121.79,12.18,Buy One Get One Free,109.61
01-07-2023,Bhubaneswar,Odisha,BHU_02,P004,111.77,0,None,111.77
01-07-2023,Bhubaneswar,Odisha,BHU_03,P004,113.32,17,Buy One Get One Free,96.32
01-07-2023,Bhubaneswar,Odisha,BHU_04,P004,114.38,17.16,None,97.22
01-07-2023,Bhubaneswar,Odisha,BHU_05,P004,117.54,17.63,Buy One Get One Free,99.91
01-08-2023,Bhubaneswar,Odisha,BHU_01,P004,122.44,18.37,None,104.07
01-08-2023,Bhubaneswar,Odisha,BHU_02,P004,113.71,0,None,113.71
01-08-2023,Bhubaneswar,Odisha,BHU_03,P004,112.59,11.26,None,101.33
01-08-2023,Bhubaneswar,Odisha,BHU_04,P004,118.97,11.9,Percentage Discount,107.07
01-08-2023,Bhubaneswar,Odisha,BHU_05,P004,117.01,5.85,None,111.16
01-09-2023,Bhubaneswar,Odisha,BHU_01,P004,117.96,0,None,117.96
01-09-2023,Bhubaneswar,Odisha,BHU_02,P004,119.36,17.9,None,101.46
01-09-2023,Bhubaneswar,Odisha,BHU_03,P004,116.82,11.68,None,105.14
01-09-2023,Bhubaneswar,Odisha,BHU_04,P004,114.02,17.1,Percentage Discount,96.92
01-09-2023,Bhubaneswar,Odisha,BHU_05,P004,115.04,17.26,None,97.78
01-10-2023,Bhubaneswar,Odisha,BHU_01,P004,117.08,11.71,Buy One Get One Free,105.37
01-10-2023,Bhubaneswar,Odisha,BHU_02,P004,120.91,18.14,Buy One Get One Free,102.77
01-10-2023,Bhubaneswar,Odisha,BHU_03,P004,116.79,0,None,116.79
01-10-2023,Bhubaneswar,Odisha,BHU_04,P004,119.96,0,None,119.96
01-10-2023,Bhubaneswar,Odisha,BHU_05,P004,118.73,5.94,Buy One Get One Free,112.79
01-11-2023,Bhubaneswar,Odisha,BHU_01,P004,118.44,17.77,Percentage Discount,100.67
01-11-2023,Bhubaneswar,Odisha,BHU_02,P004,120.19,6.01,Buy One Get One Free,114.18
01-11-2023,Bhubaneswar,Odisha,BHU_03,P004,114.44,17.17,None,97.27
01-11-2023,Bhubaneswar,Odisha,BHU_04,P004,115.26,5.76,None,109.5
01-11-2023,Bhubaneswar,Odisha,BHU_05,P004,121.81,6.09,None,115.72
01-12-2023,Bhubaneswar,Odisha,BHU_01,P004,122.46,6.12,None,116.34
01-12-2023,Bhubaneswar,Odisha,BHU_02,P004,113.28,16.99,Percentage Discount,96.29
01-12-2023,Bhubaneswar,Odisha,BHU_03,P004,113.89,11.39,Buy One Get One Free,102.5
01-12-2023,Bhubaneswar,Odisha,BHU_04,P004,111.17,0,None,111.17
01-12-2023,Bhubaneswar,Odisha,BHU_05,P004,118.44,0,None,118.44
01-01-2023,Kanpur,Uttar Pradesh,KAN_01,P004,129.15,0,None,129.15
01-01-2023,Kanpur,Uttar Pradesh,KAN_02,P004,127.69,12.77,Buy One Get One Free,114.92
01-01-2023,Kanpur,Uttar Pradesh,KAN_03,P004,130.19,13.02,Buy One Get One Free,117.17
01-01-2023,Kanpur,Uttar Pradesh,KAN_04,P004,122.56,6.13,None,116.43
01-01-2023,Kanpur,Uttar Pradesh,KAN_05,P004,121.57,6.08,Buy One Get One Free,115.49
01-02-2023,Kanpur,Uttar Pradesh,KAN_01,P004,131.22,13.12,Buy One Get One Free,118.1
01-02-2023,Kanpur,Uttar Pradesh,KAN_02,P004,125.12,0,None,125.12
01-02-2023,Kanpur,Uttar Pradesh,KAN_03,P004,123,18.45,Buy One Get One Free,104.55
01-02-2023,Kanpur,Uttar Pradesh,KAN_04,P004,133.12,0,None,133.12
01-02-2023,Kanpur,Uttar Pradesh,KAN_05,P004,126.82,6.34,Buy One Get One Free,120.48
01-03-2023,Kanpur,Uttar Pradesh,KAN_01,P004,121.12,18.17,Percentage Discount,102.95
01-03-2023,Kanpur,Uttar Pradesh,KAN_02,P004,130.01,19.5,Percentage Discount,110.51
01-03-2023,Kanpur,Uttar Pradesh,KAN_03,P004,126.05,18.91,None,107.14
01-03-2023,Kanpur,Uttar Pradesh,KAN_04,P004,124.74,6.24,None,118.5
01-03-2023,Kanpur,Uttar Pradesh,KAN_05,P004,122.37,12.24,Buy One Get One Free,110.13
01-04-2023,Kanpur,Uttar Pradesh,KAN_01,P004,129.16,0,None,129.16
01-04-2023,Kanpur,Uttar Pradesh,KAN_02,P004,130.53,6.53,None,124
01-04-2023,Kanpur,Uttar Pradesh,KAN_03,P004,132.66,6.63,None,126.03
01-04-2023,Kanpur,Uttar Pradesh,KAN_04,P004,126.39,6.32,None,120.07
01-04-2023,Kanpur,Uttar Pradesh,KAN_05,P004,130.84,19.63,None,111.21
01-05-2023,Kanpur,Uttar Pradesh,KAN_01,P004,123.55,12.36,None,111.19
01-05-2023,Kanpur,Uttar Pradesh,KAN_02,P004,123.06,0,None,123.06
01-05-2023,Kanpur,Uttar Pradesh,KAN_03,P004,125.6,6.28,Buy One Get One Free,119.32
01-05-2023,Kanpur,Uttar Pradesh,KAN_04,P004,130.77,13.08,None,117.69
01-05-2023,Kanpur,Uttar Pradesh,KAN_05,P004,133.21,19.98,None,113.23
01-06-2023,Kanpur,Uttar Pradesh,KAN_01,P004,131.74,0,None,131.74
01-06-2023,Kanpur,Uttar Pradesh,KAN_02,P004,132.74,13.27,Percentage Discount,119.47
01-06-2023,Kanpur,Uttar Pradesh,KAN_03,P004,125.3,0,None,125.3
01-06-2023,Kanpur,Uttar Pradesh,KAN_04,P004,123.31,0,None,123.31
01-06-2023,Kanpur,Uttar Pradesh,KAN_05,P004,132.37,0,None,132.37
01-07-2023,Kanpur,Uttar Pradesh,KAN_01,P004,126.44,12.64,Percentage Discount,113.8
01-07-2023,Kanpur,Uttar Pradesh,KAN_02,P004,121.57,12.16,None,109.41
01-07-2023,Kanpur,Uttar Pradesh,KAN_03,P004,128.37,19.26,Buy One Get One Free,109.11
01-07-2023,Kanpur,Uttar Pradesh,KAN_04,P004,123.54,18.53,Buy One Get One Free,105.01
01-07-2023,Kanpur,Uttar Pradesh,KAN_05,P004,128.9,6.45,Percentage Discount,122.45
01-08-2023,Kanpur,Uttar Pradesh,KAN_01,P004,122.77,0,None,122.77
01-08-2023,Kanpur,Uttar Pradesh,KAN_02,P004,129.55,19.43,Buy One Get One Free,110.12
01-08-2023,Kanpur,Uttar Pradesh,KAN_03,P004,126.41,6.32,None,120.09
01-08-2023,Kanpur,Uttar Pradesh,KAN_04,P004,131.07,13.11,Buy One Get One Free,117.96
01-08-2023,Kanpur,Uttar Pradesh,KAN_05,P004,127.29,0,None,127.29
01-09-2023,Kanpur,Uttar Pradesh,KAN_01,P004,130.33,0,None,130.33
01-09-2023,Kanpur,Uttar Pradesh,KAN_02,P004,127.9,0,None,127.9
01-09-2023,Kanpur,Uttar Pradesh,KAN_03,P004,125.87,0,None,125.87
01-09-2023,Kanpur,Uttar Pradesh,KAN_04,P004,122.04,18.31,Percentage Discount,103.73
01-09-2023,Kanpur,Uttar Pradesh,KAN_05,P004,131.42,19.71,Percentage Discount,111.71
01-10-2023,Kanpur,Uttar Pradesh,KAN_01,P004,126.95,12.7,Buy One Get One Free,114.25
01-10-2023,Kanpur,Uttar Pradesh,KAN_02,P004,124.96,18.74,Buy One Get One Free,106.22
01-10-2023,Kanpur,Uttar Pradesh,KAN_03,P004,131.66,6.58,Percentage Discount,125.08
01-10-2023,Kanpur,Uttar Pradesh,KAN_04,P004,131.84,19.78,None,112.06
01-10-2023,Kanpur,Uttar Pradesh,KAN_05,P004,125.39,18.81,Buy One Get One Free,106.58
01-11-2023,Kanpur,Uttar Pradesh,KAN_01,P004,123.43,0,None,123.43
01-11-2023,Kanpur,Uttar Pradesh,KAN_02,P004,125.43,12.54,None,112.89
01-11-2023,Kanpur,Uttar Pradesh,KAN_03,P004,128.64,0,None,128.64
01-11-2023,Kanpur,Uttar Pradesh,KAN_04,P004,130.61,13.06,None,117.55
01-11-2023,Kanpur,Uttar Pradesh,KAN_05,P004,122.9,6.15,None,116.75
01-12-2023,Kanpur,Uttar Pradesh,KAN_01,P004,121.84,0,None,121.84
01-12-2023,Kanpur,Uttar Pradesh,KAN_02,P004,126.59,6.33,Buy One Get One Free,120.26
01-12-2023,Kanpur,Uttar Pradesh,KAN_03,P004,130.66,6.53,None,124.13
01-12-2023,Kanpur,Uttar Pradesh,KAN_04,P004,123.78,12.38,Percentage Discount,111.4
01-12-2023,Kanpur,Uttar Pradesh,KAN_05,P004,126.7,6.34,None,120.36
01-01-2023,Guwahati,Assam,GUW_01,P004,113.37,11.34,None,102.03
01-01-2023,Guwahati,Assam,GUW_02,P004,112.28,0,None,112.28
01-01-2023,Guwahati,Assam,GUW_03,P004,114.03,5.7,Percentage Discount,108.33
01-01-2023,Guwahati,Assam,GUW_04,P004,113.33,0,None,113.33
01-01-2023,Guwahati,Assam,GUW_05,P004,106.81,10.68,Percentage Discount,96.13
01-02-2023,Guwahati,Assam,GUW_01,P004,107.37,10.74,Percentage Discount,96.63
01-02-2023,Guwahati,Assam,GUW_02,P004,111.65,0,None,111.65
01-02-2023,Guwahati,Assam,GUW_03,P004,108.71,16.31,Buy One Get One Free,92.4
01-02-2023,Guwahati,Assam,GUW_04,P004,112.23,5.61,None,106.62
01-02-2023,Guwahati,Assam,GUW_05,P004,114.07,0,None,114.07
01-03-2023,Guwahati,Assam,GUW_01,P004,106.56,5.33,Buy One Get One Free,101.23
01-03-2023,Guwahati,Assam,GUW_02,P004,110.21,16.53,None,93.68
01-03-2023,Guwahati,Assam,GUW_03,P004,115.32,0,None,115.32
01-03-2023,Guwahati,Assam,GUW_04,P004,112.06,16.81,Buy One Get One Free,95.25
01-03-2023,Guwahati,Assam,GUW_05,P004,106.91,10.69,Percentage Discount,96.22
01-04-2023,Guwahati,Assam,GUW_01,P004,105.84,15.88,Buy One Get One Free,89.96
01-04-2023,Guwahati,Assam,GUW_02,P004,114.67,5.73,Percentage Discount,108.94
01-04-2023,Guwahati,Assam,GUW_03,P004,111.42,16.71,None,94.71
01-04-2023,Guwahati,Assam,GUW_04,P004,114.99,11.5,Percentage Discount,103.49
01-04-2023,Guwahati,Assam,GUW_05,P004,106.46,5.32,Percentage Discount,101.14
01-05-2023,Guwahati,Assam,GUW_01,P004,113.44,0,None,113.44
01-05-2023,Guwahati,Assam,GUW_02,P004,111.9,11.19,Percentage Discount,100.71
01-05-2023,Guwahati,Assam,GUW_03,P004,114.4,5.72,Buy One Get One Free,108.68
01-05-2023,Guwahati,Assam,GUW_04,P004,106.11,5.31,Buy One Get One Free,100.8
01-05-2023,Guwahati,Assam,GUW_05,P004,107.31,5.37,None,101.94
01-06-2023,Guwahati,Assam,GUW_01,P004,105.6,15.84,None,89.76
01-06-2023,Guwahati,Assam,GUW_02,P004,109.17,5.46,None,103.71
01-06-2023,Guwahati,Assam,GUW_03,P004,112.29,5.61,None,106.68
01-06-2023,Guwahati,Assam,GUW_04,P004,111.17,5.56,Percentage Discount,105.61
01-06-2023,Guwahati,Assam,GUW_05,P004,111.55,5.58,Percentage Discount,105.97
01-07-2023,Guwahati,Assam,GUW_01,P004,115.92,17.39,None,98.53
01-07-2023,Guwahati,Assam,GUW_02,P004,110.53,16.58,Percentage Discount,93.95
01-07-2023,Guwahati,Assam,GUW_03,P004,107.14,10.71,None,96.43
01-07-2023,Guwahati,Assam,GUW_04,P004,111.54,0,None,111.54
01-07-2023,Guwahati,Assam,GUW_05,P004,107.05,10.71,None,96.34
01-08-2023,Guwahati,Assam,GUW_01,P004,113.16,5.66,Percentage Discount,107.5
01-08-2023,Guwahati,Assam,GUW_02,P004,116.39,0,None,116.39
01-08-2023,Guwahati,Assam,GUW_03,P004,107.17,5.36,Buy One Get One Free,101.81
01-08-2023,Guwahati,Assam,GUW_04,P004,116.4,5.82,Buy One Get One Free,110.58
01-08-2023,Guwahati,Assam,GUW_05,P004,108.7,10.87,Buy One Get One Free,97.83
01-09-2023,Guwahati,Assam,GUW_01,P004,106.36,10.64,Buy One Get One Free,95.72
01-09-2023,Guwahati,Assam,GUW_02,P004,112.94,0,None,112.94
01-09-2023,Guwahati,Assam,GUW_03,P004,113.13,0,None,113.13
01-09-2023,Guwahati,Assam,GUW_04,P004,108.59,0,None,108.59
01-09-2023,Guwahati,Assam,GUW_05,P004,114.07,17.11,Percentage Discount,96.96
01-10-2023,Guwahati,Assam,GUW_01,P004,106,15.9,Percentage Discount,90.1
01-10-2023,Guwahati,Assam,GUW_02,P004,107.34,5.37,Percentage Discount,101.97
01-10-2023,Guwahati,Assam,GUW_03,P004,107.24,0,None,107.24
01-10-2023,Guwahati,Assam,GUW_04,P004,115.56,17.33,Buy One Get One Free,98.23
01-10-2023,Guwahati,Assam,GUW_05,P004,114.54,17.18,None,97.36
01-11-2023,Guwahati,Assam,GUW_01,P004,115.68,17.35,Buy One Get One Free,98.33
01-11-2023,Guwahati,Assam,GUW_02,P004,108.92,10.89,Buy One Get One Free,98.03
01-11-2023,Guwahati,Assam,GUW_03,P004,108.35,16.25,None,92.1
01-11-2023,Guwahati,Assam,GUW_04,P004,115.48,17.32,Percentage Discount,98.16
01-11-2023,Guwahati,Assam,GUW_05,P004,109.69,5.48,Percentage Discount,104.21
01-12-2023,Guwahati,Assam,GUW_01,P004,107.04,16.06,Percentage Discount,90.98
01-12-2023,Guwahati,Assam,GUW_02,P004,108.92,0,None,108.92
01-12-2023,Guwahati,Assam,GUW_03,P004,111.25,0,None,111.25
01-12-2023,Guwahati,Assam,GUW_04,P004,107.76,0,None,107.76
01-12-2023,Guwahati,Assam,GUW_05,P004,105.45,15.82,Percentage Discount,89.63
01-01-2023,Mumbai,Maharashtra,MUM_01,P005,133.43,6.67,None,126.76
01-01-2023,Mumbai,Maharashtra,MUM_02,P005,134.26,0,None,134.26
01-01-2023,Mumbai,Maharashtra,MUM_03,P005,142.24,14.22,Percentage Discount,128.02
01-01-2023,Mumbai,Maharashtra,MUM_04,P005,143.41,14.34,Percentage Discount,129.07
01-01-2023,Mumbai,Maharashtra,MUM_05,P005,132.76,19.91,None,112.85
01-01-2023,Mumbai,Maharashtra,MUM_06,P005,138.94,20.84,Percentage Discount,118.1
01-01-2023,Mumbai,Maharashtra,MUM_07,P005,135.22,6.76,Buy One Get One Free,128.46
01-01-2023,Mumbai,Maharashtra,MUM_08,P005,145.73,14.57,Buy One Get One Free,131.16
01-01-2023,Mumbai,Maharashtra,MUM_09,P005,145.92,0,None,145.92
01-01-2023,Mumbai,Maharashtra,MUM_10,P005,136.91,20.54,None,116.37
01-01-2023,Mumbai,Maharashtra,MUM_11,P005,136.57,0,None,136.57
01-01-2023,Mumbai,Maharashtra,MUM_12,P005,132.53,19.88,None,112.65
01-01-2023,Mumbai,Maharashtra,MUM_13,P005,144.83,0,None,144.83
01-01-2023,Mumbai,Maharashtra,MUM_14,P005,134.89,13.49,Buy One Get One Free,121.4
01-01-2023,Mumbai,Maharashtra,MUM_15,P005,140.57,0,None,140.57
01-01-2023,Mumbai,Maharashtra,MUM_16,P005,135.75,6.79,None,128.96
01-01-2023,Mumbai,Maharashtra,MUM_17,P005,141.08,14.11,None,126.97
01-01-2023,Mumbai,Maharashtra,MUM_18,P005,136.46,20.47,None,115.99
01-01-2023,Mumbai,Maharashtra,MUM_19,P005,135.17,0,None,135.17
01-01-2023,Mumbai,Maharashtra,MUM_20,P005,139.01,6.95,Buy One Get One Free,132.06
01-01-2023,Mumbai,Maharashtra,MUM_21,P005,142.45,7.12,Percentage Discount,135.33
01-01-2023,Mumbai,Maharashtra,MUM_22,P005,144.42,14.44,None,129.98
01-01-2023,Mumbai,Maharashtra,MUM_23,P005,132.72,6.64,Buy One Get One Free,126.08
01-01-2023,Mumbai,Maharashtra,MUM_24,P005,145.62,21.84,None,123.78
01-01-2023,Mumbai,Maharashtra,MUM_25,P005,144.53,14.45,Percentage Discount,130.08
01-01-2023,Mumbai,Maharashtra,MUM_26,P005,144.34,21.65,Percentage Discount,122.69
01-01-2023,Mumbai,Maharashtra,MUM_27,P005,132.27,13.23,Buy One Get One Free,119.04
01-01-2023,Mumbai,Maharashtra,MUM_28,P005,144.62,7.23,Percentage Discount,137.39
01-01-2023,Mumbai,Maharashtra,MUM_29,P005,135.42,6.77,None,128.65
01-01-2023,Mumbai,Maharashtra,MUM_30,P005,140.83,14.08,Buy One Get One Free,126.75
01-02-2023,Mumbai,Maharashtra,MUM_01,P005,137.92,13.79,Percentage Discount,124.13
01-02-2023,Mumbai,Maharashtra,MUM_02,P005,137.2,13.72,None,123.48
01-02-2023,Mumbai,Maharashtra,MUM_03,P005,140.6,21.09,Percentage Discount,119.51
01-02-2023,Mumbai,Maharashtra,MUM_04,P005,133.38,20.01,None,113.37
01-02-2023,Mumbai,Maharashtra,MUM_05,P005,139.6,13.96,Buy One Get One Free,125.64
01-02-2023,Mumbai,Maharashtra,MUM_06,P005,134.02,6.7,Percentage Discount,127.32
01-02-2023,Mumbai,Maharashtra,MUM_07,P005,136.21,0,None,136.21
01-02-2023,Mumbai,Maharashtra,MUM_08,P005,132.52,6.63,Percentage Discount,125.89
01-02-2023,Mumbai,Maharashtra,MUM_09,P005,137.22,6.86,Buy One Get One Free,130.36
01-02-2023,Mumbai,Maharashtra,MUM_10,P005,134.69,0,None,134.69
01-02-2023,Mumbai,Maharashtra,MUM_11,P005,137.79,13.78,None,124.01
01-02-2023,Mumbai,Maharashtra,MUM_12,P005,144.42,7.22,Percentage Discount,137.2
01-02-2023,Mumbai,Maharashtra,MUM_13,P005,141.55,14.16,Percentage Discount,127.39
01-02-2023,Mumbai,Maharashtra,MUM_14,P005,146.05,14.61,Buy One Get One Free,131.44
01-02-2023,Mumbai,Maharashtra,MUM_15,P005,142.37,7.12,None,135.25
01-02-2023,Mumbai,Maharashtra,MUM_16,P005,138.92,20.84,Percentage Discount,118.08
01-02-2023,Mumbai,Maharashtra,MUM_17,P005,135.02,20.25,Buy One Get One Free,114.77
01-02-2023,Mumbai,Maharashtra,MUM_18,P005,136.21,20.43,Buy One Get One Free,115.78
01-02-2023,Mumbai,Maharashtra,MUM_19,P005,145.49,7.27,None,138.22
01-02-2023,Mumbai,Maharashtra,MUM_20,P005,133.45,13.34,None,120.11
01-02-2023,Mumbai,Maharashtra,MUM_21,P005,135.74,13.57,None,122.17
01-02-2023,Mumbai,Maharashtra,MUM_22,P005,143.67,7.18,Percentage Discount,136.49
01-02-2023,Mumbai,Maharashtra,MUM_23,P005,132.69,6.63,Percentage Discount,126.06
01-02-2023,Mumbai,Maharashtra,MUM_24,P005,142.04,0,None,142.04
01-02-2023,Mumbai,Maharashtra,MUM_25,P005,135.41,13.54,None,121.87
01-02-2023,Mumbai,Maharashtra,MUM_26,P005,134.74,20.21,None,114.53
01-02-2023,Mumbai,Maharashtra,MUM_27,P005,134.92,0,None,134.92
